UserID,Book-Rating,BookTitle
4542,10,Adressat unbekannt.
4759,0,Adressat unbekannt.
6194,10,Henry der Held.
1140,0,Henry der Held.
1958,5,Henry der Held.
6195,0,"East, West"
1092,0,"East, West"
2491,0,"East, West"
6195,0,Im Schatten der Lilie. Die Erinnerungen der Eleonore von Aquitanien.
3625,5,Im Schatten der Lilie. Die Erinnerungen der Eleonore von Aquitanien.
5220,8,Im Schatten der Lilie. Die Erinnerungen der Eleonore von Aquitanien.
6195,0,Die Teufelin. Roman.
6195,9,Endlich Nichtraucher.
933,8,Endlich Nichtraucher.
946,0,Endlich Nichtraucher.
1789,0,Endlich Nichtraucher.
2154,0,Endlich Nichtraucher.
2656,0,Endlich Nichtraucher.
3629,0,Endlich Nichtraucher.
3987,0,Endlich Nichtraucher.
4553,8,Endlich Nichtraucher.
4860,0,Endlich Nichtraucher.
5781,0,Endlich Nichtraucher.
6195,0,Ein Liebhaber zuviel ist noch zu wenig.
4239,10,Ein Liebhaber zuviel ist noch zu wenig.
4495,0,Ein Liebhaber zuviel ist noch zu wenig.
5426,0,Ein Liebhaber zuviel ist noch zu wenig.
6196,0,"Escarabajos Vuelan Al Atardecer, Los"
375,7,"Escarabajos Vuelan Al Atardecer, Los"
4713,8,"Escarabajos Vuelan Al Atardecer, Los"
6197,0,Vieja Nueva York
6197,0,Invitacion a la Etica
5721,0,Invitacion a la Etica
6197,8,Anna Karenina
281,8,Anna Karenina
6197,0,Cuentos Inconclusos
3536,0,Cuentos Inconclusos
6197,0,Isabelle Eberhardt
6197,6,El Elogio de La Sombra
281,7,El Elogio de La Sombra
2080,9,El Elogio de La Sombra
2358,0,El Elogio de La Sombra
6198,8,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
50,9,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
227,9,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
303,0,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
509,9,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
623,5,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
884,8,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
956,0,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
1194,0,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
1525,7,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
1560,0,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
1916,0,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
2052,0,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
2067,0,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
2138,8,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
2449,9,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
2727,0,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
2733,9,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
3007,0,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
3016,0,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
3118,8,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
3236,0,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
3429,0,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
3475,0,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
3484,0,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
3509,8,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
3721,9,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
4500,0,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
4731,0,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
4926,9,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
5054,0,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
5151,6,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
5305,0,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
5360,9,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
5598,0,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
5603,0,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
5730,7,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
5799,0,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
5806,0,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
5813,0,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
6041,0,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
6118,0,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
6158,8,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
6198,7,Harry Potter and the Order of the Phoenix (Book 5)
6283,10,Harry Potter and the Order of the Phoenix (Book 5)
7,0,Harry Potter and the Order of the Phoenix (Book 5)
56,9,Harry Potter and the Order of the Phoenix (Book 5)
117,0,Harry Potter and the Order of the Phoenix (Book 5)
152,9,Harry Potter and the Order of the Phoenix (Book 5)
159,10,Harry Potter and the Order of the Phoenix (Book 5)
164,10,Harry Potter and the Order of the Phoenix (Book 5)
165,0,Harry Potter and the Order of the Phoenix (Book 5)
192,0,Harry Potter and the Order of the Phoenix (Book 5)
242,7,Harry Potter and the Order of the Phoenix (Book 5)
258,10,Harry Potter and the Order of the Phoenix (Book 5)
281,0,Harry Potter and the Order of the Phoenix (Book 5)
297,10,Harry Potter and the Order of the Phoenix (Book 5)
315,10,Harry Potter and the Order of the Phoenix (Book 5)
347,9,Harry Potter and the Order of the Phoenix (Book 5)
408,0,Harry Potter and the Order of the Phoenix (Book 5)
456,0,Harry Potter and the Order of the Phoenix (Book 5)
474,10,Harry Potter and the Order of the Phoenix (Book 5)
533,0,Harry Potter and the Order of the Phoenix (Book 5)
551,9,Harry Potter and the Order of the Phoenix (Book 5)
574,8,Harry Potter and the Order of the Phoenix (Book 5)
583,10,Harry Potter and the Order of the Phoenix (Book 5)
598,0,Harry Potter and the Order of the Phoenix (Book 5)
611,9,Harry Potter and the Order of the Phoenix (Book 5)
641,10,Harry Potter and the Order of the Phoenix (Book 5)
660,10,Harry Potter and the Order of the Phoenix (Book 5)
663,0,Harry Potter and the Order of the Phoenix (Book 5)
689,0,Harry Potter and the Order of the Phoenix (Book 5)
698,0,Harry Potter and the Order of the Phoenix (Book 5)
720,9,Harry Potter and the Order of the Phoenix (Book 5)
763,7,Harry Potter and the Order of the Phoenix (Book 5)
792,10,Harry Potter and the Order of the Phoenix (Book 5)
793,0,Harry Potter and the Order of the Phoenix (Book 5)
799,8,Harry Potter and the Order of the Phoenix (Book 5)
803,10,Harry Potter and the Order of the Phoenix (Book 5)
834,0,Harry Potter and the Order of the Phoenix (Book 5)
835,0,Harry Potter and the Order of the Phoenix (Book 5)
845,10,Harry Potter and the Order of the Phoenix (Book 5)
883,10,Harry Potter and the Order of the Phoenix (Book 5)
928,10,Harry Potter and the Order of the Phoenix (Book 5)
956,0,Harry Potter and the Order of the Phoenix (Book 5)
961,10,Harry Potter and the Order of the Phoenix (Book 5)
1032,7,Harry Potter and the Order of the Phoenix (Book 5)
1052,10,Harry Potter and the Order of the Phoenix (Book 5)
1072,0,Harry Potter and the Order of the Phoenix (Book 5)
1074,0,Harry Potter and the Order of the Phoenix (Book 5)
1082,0,Harry Potter and the Order of the Phoenix (Book 5)
1095,7,Harry Potter and the Order of the Phoenix (Book 5)
1107,0,Harry Potter and the Order of the Phoenix (Book 5)
1186,10,Harry Potter and the Order of the Phoenix (Book 5)
1216,10,Harry Potter and the Order of the Phoenix (Book 5)
1288,0,Harry Potter and the Order of the Phoenix (Book 5)
1289,0,Harry Potter and the Order of the Phoenix (Book 5)
1387,0,Harry Potter and the Order of the Phoenix (Book 5)
1397,0,Harry Potter and the Order of the Phoenix (Book 5)
1403,9,Harry Potter and the Order of the Phoenix (Book 5)
1419,10,Harry Potter and the Order of the Phoenix (Book 5)
1431,9,Harry Potter and the Order of the Phoenix (Book 5)
1452,9,Harry Potter and the Order of the Phoenix (Book 5)
1456,9,Harry Potter and the Order of the Phoenix (Book 5)
1471,10,Harry Potter and the Order of the Phoenix (Book 5)
1474,10,Harry Potter and the Order of the Phoenix (Book 5)
1513,9,Harry Potter and the Order of the Phoenix (Book 5)
1604,0,Harry Potter and the Order of the Phoenix (Book 5)
1639,0,Harry Potter and the Order of the Phoenix (Book 5)
1728,0,Harry Potter and the Order of the Phoenix (Book 5)
1804,7,Harry Potter and the Order of the Phoenix (Book 5)
1862,5,Harry Potter and the Order of the Phoenix (Book 5)
1871,8,Harry Potter and the Order of the Phoenix (Book 5)
1872,0,Harry Potter and the Order of the Phoenix (Book 5)
1876,8,Harry Potter and the Order of the Phoenix (Book 5)
1883,10,Harry Potter and the Order of the Phoenix (Book 5)
1926,7,Harry Potter and the Order of the Phoenix (Book 5)
1991,0,Harry Potter and the Order of the Phoenix (Book 5)
2001,10,Harry Potter and the Order of the Phoenix (Book 5)
2005,10,Harry Potter and the Order of the Phoenix (Book 5)
2010,0,Harry Potter and the Order of the Phoenix (Book 5)
2042,0,Harry Potter and the Order of the Phoenix (Book 5)
2050,10,Harry Potter and the Order of the Phoenix (Book 5)
2079,7,Harry Potter and the Order of the Phoenix (Book 5)
2102,0,Harry Potter and the Order of the Phoenix (Book 5)
2119,10,Harry Potter and the Order of the Phoenix (Book 5)
2126,10,Harry Potter and the Order of the Phoenix (Book 5)
2133,0,Harry Potter and the Order of the Phoenix (Book 5)
2190,9,Harry Potter and the Order of the Phoenix (Book 5)
2198,0,Harry Potter and the Order of the Phoenix (Book 5)
2203,10,Harry Potter and the Order of the Phoenix (Book 5)
2223,0,Harry Potter and the Order of the Phoenix (Book 5)
2241,0,Harry Potter and the Order of the Phoenix (Book 5)
2282,10,Harry Potter and the Order of the Phoenix (Book 5)
2302,10,Harry Potter and the Order of the Phoenix (Book 5)
2304,0,Harry Potter and the Order of the Phoenix (Book 5)
2319,10,Harry Potter and the Order of the Phoenix (Book 5)
2338,8,Harry Potter and the Order of the Phoenix (Book 5)
2346,0,Harry Potter and the Order of the Phoenix (Book 5)
2363,8,Harry Potter and the Order of the Phoenix (Book 5)
2371,0,Harry Potter and the Order of the Phoenix (Book 5)
2381,10,Harry Potter and the Order of the Phoenix (Book 5)
2386,8,Harry Potter and the Order of the Phoenix (Book 5)
2397,9,Harry Potter and the Order of the Phoenix (Book 5)
2421,7,Harry Potter and the Order of the Phoenix (Book 5)
2434,8,Harry Potter and the Order of the Phoenix (Book 5)
2450,7,Harry Potter and the Order of the Phoenix (Book 5)
2520,0,Harry Potter and the Order of the Phoenix (Book 5)
2548,0,Harry Potter and the Order of the Phoenix (Book 5)
2555,10,Harry Potter and the Order of the Phoenix (Book 5)
2560,9,Harry Potter and the Order of the Phoenix (Book 5)
2561,0,Harry Potter and the Order of the Phoenix (Book 5)
2585,10,Harry Potter and the Order of the Phoenix (Book 5)
2599,0,Harry Potter and the Order of the Phoenix (Book 5)
2637,10,Harry Potter and the Order of the Phoenix (Book 5)
2676,0,Harry Potter and the Order of the Phoenix (Book 5)
2681,5,Harry Potter and the Order of the Phoenix (Book 5)
2706,9,Harry Potter and the Order of the Phoenix (Book 5)
2720,10,Harry Potter and the Order of the Phoenix (Book 5)
2737,7,Harry Potter and the Order of the Phoenix (Book 5)
2745,5,Harry Potter and the Order of the Phoenix (Book 5)
2758,0,Harry Potter and the Order of the Phoenix (Book 5)
2766,10,Harry Potter and the Order of the Phoenix (Book 5)
2783,9,Harry Potter and the Order of the Phoenix (Book 5)
2801,9,Harry Potter and the Order of the Phoenix (Book 5)
2824,6,Harry Potter and the Order of the Phoenix (Book 5)
2837,6,Harry Potter and the Order of the Phoenix (Book 5)
2845,10,Harry Potter and the Order of the Phoenix (Book 5)
2852,4,Harry Potter and the Order of the Phoenix (Book 5)
2861,0,Harry Potter and the Order of the Phoenix (Book 5)
2928,10,Harry Potter and the Order of the Phoenix (Book 5)
2969,0,Harry Potter and the Order of the Phoenix (Book 5)
2990,0,Harry Potter and the Order of the Phoenix (Book 5)
3001,0,Harry Potter and the Order of the Phoenix (Book 5)
3011,10,Harry Potter and the Order of the Phoenix (Book 5)
3025,0,Harry Potter and the Order of the Phoenix (Book 5)
3085,10,Harry Potter and the Order of the Phoenix (Book 5)
3089,0,Harry Potter and the Order of the Phoenix (Book 5)
3114,0,Harry Potter and the Order of the Phoenix (Book 5)
3118,10,Harry Potter and the Order of the Phoenix (Book 5)
3149,10,Harry Potter and the Order of the Phoenix (Book 5)
3166,6,Harry Potter and the Order of the Phoenix (Book 5)
3214,0,Harry Potter and the Order of the Phoenix (Book 5)
3235,0,Harry Potter and the Order of the Phoenix (Book 5)
3238,9,Harry Potter and the Order of the Phoenix (Book 5)
3288,0,Harry Potter and the Order of the Phoenix (Book 5)
3297,10,Harry Potter and the Order of the Phoenix (Book 5)
3300,0,Harry Potter and the Order of the Phoenix (Book 5)
3341,8,Harry Potter and the Order of the Phoenix (Book 5)
3343,10,Harry Potter and the Order of the Phoenix (Book 5)
3353,0,Harry Potter and the Order of the Phoenix (Book 5)
3374,0,Harry Potter and the Order of the Phoenix (Book 5)
3402,10,Harry Potter and the Order of the Phoenix (Book 5)
3409,9,Harry Potter and the Order of the Phoenix (Book 5)
3425,8,Harry Potter and the Order of the Phoenix (Book 5)
3460,10,Harry Potter and the Order of the Phoenix (Book 5)
3546,0,Harry Potter and the Order of the Phoenix (Book 5)
3561,10,Harry Potter and the Order of the Phoenix (Book 5)
3589,8,Harry Potter and the Order of the Phoenix (Book 5)
3621,0,Harry Potter and the Order of the Phoenix (Book 5)
3627,10,Harry Potter and the Order of the Phoenix (Book 5)
3640,9,Harry Potter and the Order of the Phoenix (Book 5)
3690,9,Harry Potter and the Order of the Phoenix (Book 5)
3710,9,Harry Potter and the Order of the Phoenix (Book 5)
3712,8,Harry Potter and the Order of the Phoenix (Book 5)
3719,0,Harry Potter and the Order of the Phoenix (Book 5)
3720,10,Harry Potter and the Order of the Phoenix (Book 5)
3728,10,Harry Potter and the Order of the Phoenix (Book 5)
3732,10,Harry Potter and the Order of the Phoenix (Book 5)
3760,0,Harry Potter and the Order of the Phoenix (Book 5)
3798,0,Harry Potter and the Order of the Phoenix (Book 5)
3801,8,Harry Potter and the Order of the Phoenix (Book 5)
3839,10,Harry Potter and the Order of the Phoenix (Book 5)
3867,10,Harry Potter and the Order of the Phoenix (Book 5)
3892,7,Harry Potter and the Order of the Phoenix (Book 5)
3893,0,Harry Potter and the Order of the Phoenix (Book 5)
3923,8,Harry Potter and the Order of the Phoenix (Book 5)
3929,10,Harry Potter and the Order of the Phoenix (Book 5)
3940,10,Harry Potter and the Order of the Phoenix (Book 5)
3976,9,Harry Potter and the Order of the Phoenix (Book 5)
3993,0,Harry Potter and the Order of the Phoenix (Book 5)
4017,10,Harry Potter and the Order of the Phoenix (Book 5)
4028,0,Harry Potter and the Order of the Phoenix (Book 5)
4050,9,Harry Potter and the Order of the Phoenix (Book 5)
4055,10,Harry Potter and the Order of the Phoenix (Book 5)
4061,10,Harry Potter and the Order of the Phoenix (Book 5)
4113,8,Harry Potter and the Order of the Phoenix (Book 5)
4168,8,Harry Potter and the Order of the Phoenix (Book 5)
4169,0,Harry Potter and the Order of the Phoenix (Book 5)
4246,0,Harry Potter and the Order of the Phoenix (Book 5)
4281,10,Harry Potter and the Order of the Phoenix (Book 5)
4288,0,Harry Potter and the Order of the Phoenix (Book 5)
4292,0,Harry Potter and the Order of the Phoenix (Book 5)
4358,0,Harry Potter and the Order of the Phoenix (Book 5)
4384,10,Harry Potter and the Order of the Phoenix (Book 5)
4397,10,Harry Potter and the Order of the Phoenix (Book 5)
4400,10,Harry Potter and the Order of the Phoenix (Book 5)
4420,0,Harry Potter and the Order of the Phoenix (Book 5)
4425,10,Harry Potter and the Order of the Phoenix (Book 5)
4435,0,Harry Potter and the Order of the Phoenix (Book 5)
4438,10,Harry Potter and the Order of the Phoenix (Book 5)
4464,7,Harry Potter and the Order of the Phoenix (Book 5)
4500,0,Harry Potter and the Order of the Phoenix (Book 5)
4518,6,Harry Potter and the Order of the Phoenix (Book 5)
4527,10,Harry Potter and the Order of the Phoenix (Book 5)
4529,9,Harry Potter and the Order of the Phoenix (Book 5)
4537,0,Harry Potter and the Order of the Phoenix (Book 5)
4541,10,Harry Potter and the Order of the Phoenix (Book 5)
4576,0,Harry Potter and the Order of the Phoenix (Book 5)
4623,10,Harry Potter and the Order of the Phoenix (Book 5)
4628,10,Harry Potter and the Order of the Phoenix (Book 5)
4633,10,Harry Potter and the Order of the Phoenix (Book 5)
4647,7,Harry Potter and the Order of the Phoenix (Book 5)
4683,10,Harry Potter and the Order of the Phoenix (Book 5)
4684,0,Harry Potter and the Order of the Phoenix (Book 5)
4687,10,Harry Potter and the Order of the Phoenix (Book 5)
4688,0,Harry Potter and the Order of the Phoenix (Book 5)
4712,0,Harry Potter and the Order of the Phoenix (Book 5)
4730,10,Harry Potter and the Order of the Phoenix (Book 5)
4731,10,Harry Potter and the Order of the Phoenix (Book 5)
4763,9,Harry Potter and the Order of the Phoenix (Book 5)
4764,0,Harry Potter and the Order of the Phoenix (Book 5)
4797,0,Harry Potter and the Order of the Phoenix (Book 5)
4822,0,Harry Potter and the Order of the Phoenix (Book 5)
4829,10,Harry Potter and the Order of the Phoenix (Book 5)
4842,10,Harry Potter and the Order of the Phoenix (Book 5)
4845,0,Harry Potter and the Order of the Phoenix (Book 5)
4849,10,Harry Potter and the Order of the Phoenix (Book 5)
4899,10,Harry Potter and the Order of the Phoenix (Book 5)
4940,10,Harry Potter and the Order of the Phoenix (Book 5)
4946,8,Harry Potter and the Order of the Phoenix (Book 5)
4954,10,Harry Potter and the Order of the Phoenix (Book 5)
4995,0,Harry Potter and the Order of the Phoenix (Book 5)
4997,4,Harry Potter and the Order of the Phoenix (Book 5)
5006,9,Harry Potter and the Order of the Phoenix (Book 5)
5039,0,Harry Potter and the Order of the Phoenix (Book 5)
5042,0,Harry Potter and the Order of the Phoenix (Book 5)
5053,0,Harry Potter and the Order of the Phoenix (Book 5)
5061,9,Harry Potter and the Order of the Phoenix (Book 5)
5085,0,Harry Potter and the Order of the Phoenix (Book 5)
5088,0,Harry Potter and the Order of the Phoenix (Book 5)
5124,0,Harry Potter and the Order of the Phoenix (Book 5)
5157,0,Harry Potter and the Order of the Phoenix (Book 5)
5195,9,Harry Potter and the Order of the Phoenix (Book 5)
5202,10,Harry Potter and the Order of the Phoenix (Book 5)
5218,10,Harry Potter and the Order of the Phoenix (Book 5)
5265,0,Harry Potter and the Order of the Phoenix (Book 5)
5284,10,Harry Potter and the Order of the Phoenix (Book 5)
5300,0,Harry Potter and the Order of the Phoenix (Book 5)
5314,10,Harry Potter and the Order of the Phoenix (Book 5)
5319,8,Harry Potter and the Order of the Phoenix (Book 5)
5366,0,Harry Potter and the Order of the Phoenix (Book 5)
5369,9,Harry Potter and the Order of the Phoenix (Book 5)
5394,0,Harry Potter and the Order of the Phoenix (Book 5)
5423,8,Harry Potter and the Order of the Phoenix (Book 5)
5448,10,Harry Potter and the Order of the Phoenix (Book 5)
5504,10,Harry Potter and the Order of the Phoenix (Book 5)
5534,0,Harry Potter and the Order of the Phoenix (Book 5)
5538,0,Harry Potter and the Order of the Phoenix (Book 5)
5544,10,Harry Potter and the Order of the Phoenix (Book 5)
5545,8,Harry Potter and the Order of the Phoenix (Book 5)
5560,10,Harry Potter and the Order of the Phoenix (Book 5)
5564,0,Harry Potter and the Order of the Phoenix (Book 5)
5588,10,Harry Potter and the Order of the Phoenix (Book 5)
5599,10,Harry Potter and the Order of the Phoenix (Book 5)
5655,9,Harry Potter and the Order of the Phoenix (Book 5)
5659,8,Harry Potter and the Order of the Phoenix (Book 5)
5662,10,Harry Potter and the Order of the Phoenix (Book 5)
5675,7,Harry Potter and the Order of the Phoenix (Book 5)
5681,0,Harry Potter and the Order of the Phoenix (Book 5)
5689,10,Harry Potter and the Order of the Phoenix (Book 5)
5696,8,Harry Potter and the Order of the Phoenix (Book 5)
5702,0,Harry Potter and the Order of the Phoenix (Book 5)
5704,7,Harry Potter and the Order of the Phoenix (Book 5)
5711,0,Harry Potter and the Order of the Phoenix (Book 5)
5713,0,Harry Potter and the Order of the Phoenix (Book 5)
5718,0,Harry Potter and the Order of the Phoenix (Book 5)
5730,9,Harry Potter and the Order of the Phoenix (Book 5)
5735,0,Harry Potter and the Order of the Phoenix (Book 5)
5758,0,Harry Potter and the Order of the Phoenix (Book 5)
5780,9,Harry Potter and the Order of the Phoenix (Book 5)
5789,0,Harry Potter and the Order of the Phoenix (Book 5)
5791,0,Harry Potter and the Order of the Phoenix (Book 5)
5805,8,Harry Potter and the Order of the Phoenix (Book 5)
5820,0,Harry Potter and the Order of the Phoenix (Book 5)
5844,0,Harry Potter and the Order of the Phoenix (Book 5)
5854,0,Harry Potter and the Order of the Phoenix (Book 5)
5859,0,Harry Potter and the Order of the Phoenix (Book 5)
5882,10,Harry Potter and the Order of the Phoenix (Book 5)
5894,10,Harry Potter and the Order of the Phoenix (Book 5)
5898,8,Harry Potter and the Order of the Phoenix (Book 5)
5902,10,Harry Potter and the Order of the Phoenix (Book 5)
5905,10,Harry Potter and the Order of the Phoenix (Book 5)
5908,10,Harry Potter and the Order of the Phoenix (Book 5)
5916,0,Harry Potter and the Order of the Phoenix (Book 5)
5943,7,Harry Potter and the Order of the Phoenix (Book 5)
5945,10,Harry Potter and the Order of the Phoenix (Book 5)
5954,10,Harry Potter and the Order of the Phoenix (Book 5)
5973,7,Harry Potter and the Order of the Phoenix (Book 5)
6016,8,Harry Potter and the Order of the Phoenix (Book 5)
6064,0,Harry Potter and the Order of the Phoenix (Book 5)
6085,0,Harry Potter and the Order of the Phoenix (Book 5)
6091,9,Harry Potter and the Order of the Phoenix (Book 5)
6092,8,Harry Potter and the Order of the Phoenix (Book 5)
6120,9,Harry Potter and the Order of the Phoenix (Book 5)
6130,0,Harry Potter and the Order of the Phoenix (Book 5)
6156,8,Harry Potter and the Order of the Phoenix (Book 5)
6177,0,Harry Potter and the Order of the Phoenix (Book 5)
6198,10,False Memory
175,0,False Memory
517,0,False Memory
582,0,False Memory
860,0,False Memory
975,5,False Memory
1129,8,False Memory
1500,0,False Memory
1677,0,False Memory
1802,0,False Memory
1962,6,False Memory
1983,8,False Memory
2040,7,False Memory
2079,0,False Memory
2340,0,False Memory
2447,0,False Memory
2773,0,False Memory
2882,0,False Memory
2909,0,False Memory
3127,0,False Memory
3161,0,False Memory
3512,8,False Memory
3675,9,False Memory
3681,9,False Memory
3714,0,False Memory
3904,9,False Memory
3990,8,False Memory
4252,0,False Memory
4531,0,False Memory
4711,0,False Memory
4772,10,False Memory
4852,0,False Memory
5179,5,False Memory
5335,0,False Memory
5346,0,False Memory
5823,8,False Memory
6059,0,False Memory
6199,5,Bridget Jones's Diary
6253,10,Bridget Jones's Diary
4,0,Bridget Jones's Diary
281,0,Bridget Jones's Diary
310,0,Bridget Jones's Diary
318,6,Bridget Jones's Diary
496,0,Bridget Jones's Diary
501,0,Bridget Jones's Diary
613,9,Bridget Jones's Diary
646,7,Bridget Jones's Diary
799,6,Bridget Jones's Diary
880,8,Bridget Jones's Diary
950,8,Bridget Jones's Diary
1009,0,Bridget Jones's Diary
1039,0,Bridget Jones's Diary
1049,5,Bridget Jones's Diary
1084,0,Bridget Jones's Diary
1109,9,Bridget Jones's Diary
1248,5,Bridget Jones's Diary
1291,10,Bridget Jones's Diary
1448,8,Bridget Jones's Diary
1522,0,Bridget Jones's Diary
1614,7,Bridget Jones's Diary
1666,6,Bridget Jones's Diary
1701,0,Bridget Jones's Diary
1714,0,Bridget Jones's Diary
1740,0,Bridget Jones's Diary
1757,5,Bridget Jones's Diary
1830,8,Bridget Jones's Diary
1949,7,Bridget Jones's Diary
2065,1,Bridget Jones's Diary
2070,9,Bridget Jones's Diary
2079,8,Bridget Jones's Diary
2096,6,Bridget Jones's Diary
2110,0,Bridget Jones's Diary
2186,0,Bridget Jones's Diary
2286,0,Bridget Jones's Diary
2300,8,Bridget Jones's Diary
2402,0,Bridget Jones's Diary
2428,0,Bridget Jones's Diary
2452,9,Bridget Jones's Diary
2491,5,Bridget Jones's Diary
2500,9,Bridget Jones's Diary
2602,10,Bridget Jones's Diary
2855,9,Bridget Jones's Diary
2860,6,Bridget Jones's Diary
2981,0,Bridget Jones's Diary
3035,0,Bridget Jones's Diary
3078,0,Bridget Jones's Diary
3128,0,Bridget Jones's Diary
3205,7,Bridget Jones's Diary
3248,9,Bridget Jones's Diary
3307,8,Bridget Jones's Diary
3391,8,Bridget Jones's Diary
3423,6,Bridget Jones's Diary
3486,9,Bridget Jones's Diary
3505,0,Bridget Jones's Diary
3507,0,Bridget Jones's Diary
3533,9,Bridget Jones's Diary
3543,0,Bridget Jones's Diary
3554,6,Bridget Jones's Diary
3567,5,Bridget Jones's Diary
3611,8,Bridget Jones's Diary
3701,6,Bridget Jones's Diary
3899,7,Bridget Jones's Diary
3934,0,Bridget Jones's Diary
3990,0,Bridget Jones's Diary
4024,0,Bridget Jones's Diary
4060,0,Bridget Jones's Diary
4088,0,Bridget Jones's Diary
4124,0,Bridget Jones's Diary
4170,0,Bridget Jones's Diary
4258,8,Bridget Jones's Diary
4282,7,Bridget Jones's Diary
4306,9,Bridget Jones's Diary
4338,7,Bridget Jones's Diary
4347,2,Bridget Jones's Diary
4379,5,Bridget Jones's Diary
4408,9,Bridget Jones's Diary
4452,10,Bridget Jones's Diary
4484,4,Bridget Jones's Diary
4615,0,Bridget Jones's Diary
4638,9,Bridget Jones's Diary
4671,0,Bridget Jones's Diary
4672,0,Bridget Jones's Diary
4681,9,Bridget Jones's Diary
4702,0,Bridget Jones's Diary
4794,0,Bridget Jones's Diary
4931,7,Bridget Jones's Diary
4944,7,Bridget Jones's Diary
4981,9,Bridget Jones's Diary
5044,5,Bridget Jones's Diary
5048,0,Bridget Jones's Diary
5130,0,Bridget Jones's Diary
5203,10,Bridget Jones's Diary
5232,10,Bridget Jones's Diary
5238,0,Bridget Jones's Diary
5344,6,Bridget Jones's Diary
5392,0,Bridget Jones's Diary
5483,0,Bridget Jones's Diary
5535,0,Bridget Jones's Diary
5546,8,Bridget Jones's Diary
5557,6,Bridget Jones's Diary
5722,7,Bridget Jones's Diary
5767,0,Bridget Jones's Diary
5785,10,Bridget Jones's Diary
5788,0,Bridget Jones's Diary
5844,0,Bridget Jones's Diary
5925,0,Bridget Jones's Diary
5933,0,Bridget Jones's Diary
5940,0,Bridget Jones's Diary
5997,10,Bridget Jones's Diary
6000,0,Bridget Jones's Diary
6006,0,Bridget Jones's Diary
6034,0,Bridget Jones's Diary
6079,0,Bridget Jones's Diary
6171,10,Bridget Jones's Diary
6200,5,"My \""Star Trek\"" Memories"
281,5,"My \""Star Trek\"" Memories"
1740,8,"My \""Star Trek\"" Memories"
6200,0,Der Englishche Patient
537,7,Der Englishche Patient
964,9,Der Englishche Patient
2297,9,Der Englishche Patient
2305,9,Der Englishche Patient
2553,7,Der Englishche Patient
4058,2,Der Englishche Patient
4515,0,Der Englishche Patient
4554,5,Der Englishche Patient
5776,5,Der Englishche Patient
6200,7,Ein Fall f�?¼r Kay Scarpetta / Ein Mord f�?¼r Kay Scarpetta. Zwei Romane in einem Band.
1116,10,Ein Fall f�?¼r Kay Scarpetta / Ein Mord f�?¼r Kay Scarpetta. Zwei Romane in einem Band.
3221,0,Ein Fall f�?¼r Kay Scarpetta / Ein Mord f�?¼r Kay Scarpetta. Zwei Romane in einem Band.
6200,0,Der Geschichtenverk�?¤ufer.
281,0,Der Geschichtenverk�?¤ufer.
